auv_id,auv_pos_x,auv_pos_y,auv_pos_z,auv_speed,nodes_in_range,is_lc,is_oc,timestamp
1,349.8722312,270.7837411,285.6261913,1.385563849,2,1,1,328.5
2,364.5607602,126.8319954,352.8014593,2.319444849,1,1,0,328.5
4,271.7390754,209.2170995,298.1028838,1.920855964,1,1,0,328.5
5,203.818115,198.92793,88.85377499,4.563169964,1,0,0,328.5
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,328.5
9,188.649167,277.720972,21.84407088,2.815587528,1,0,0,328.5
0,237.1646847,272.2487383,168.7836026,1.609248411,0,0,0,328.5
3,234.8870514,192.5286719,224.8902199,2.893957604,0,0,0,328.5
6,70.37125803,93.67562967,100.7421457,1.785738663,0,0,0,328.5
7,190.9254963,400.5881556,232.0801301,1.524231006,0,0,0,328.5
1,349.9071255,270.8893562,285.5435735,1.385563849,2,1,1,328.6
2,364.4739583,126.6870011,352.9603313,2.319444849,1,1,0,328.6
4,271.6274509,209.2598041,297.952507,1.920855964,1,1,0,328.6
5,203.9225421,199.1002971,88.44437328,4.563169964,1,0,0,328.6
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,328.6
9,188.7950585,277.4925166,21.76791864,2.815587528,1,0,0,328.6
0,237.092283,272.3335502,168.8996274,1.609248411,0,0,0,328.6
3,235.0764336,192.4315576,225.0863145,2.893957604,0,0,0,328.6
6,70.36805174,93.8518644,100.7135159,1.785738663,0,0,0,328.6
7,190.8943061,400.6285741,231.9365115,1.524231006,0,0,0,328.6
1,349.9420198,270.9949714,285.4609557,1.385563849,2,1,1,328.7
2,364.3871565,126.5420068,353.1192034,2.319444849,1,1,0,328.7
4,271.5158264,209.3025087,297.8021303,1.920855964,1,1,0,328.7
5,204.0269692,199.2726642,88.03497158,4.563169964,1,0,0,328.7
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,328.7
9,188.94095,277.2640613,21.69176641,2.815587528,1,0,0,328.7
0,237.0198813,272.4183621,169.0156521,1.609248411,0,0,0,328.7
3,235.2658158,192.3344434,225.2824092,2.893957604,0,0,0,328.7
6,70.36484545,94.02809913,100.684886,1.785738663,0,0,0,328.7
7,190.8631158,400.6689926,231.7928928,1.524231006,0,0,0,328.7
1,349.9769141,271.1005865,285.3783379,1.385563849,2,1,1,328.8
2,364.3003546,126.3970125,353.2780755,2.319444849,1,1,0,328.8
4,271.4042019,209.3452132,297.6517536,1.920855964,1,1,0,328.8
5,204.1313963,199.4450314,87.62556987,4.563169964,1,0,0,328.8
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,328.8
9,189.0868415,277.035606,21.61561417,2.815587528,1,0,0,328.8
0,236.9474796,272.5031741,169.1316768,1.609248411,0,0,0,328.8
3,235.455198,192.2373291,225.4785038,2.893957604,0,0,0,328.8
6,70.36163917,94.20433385,100.6562562,1.785738663,0,0,0,328.8
7,190.8319256,400.7094111,231.6492742,1.524231006,0,0,0,328.8
1,350.0118084,271.2062017,285.2957201,1.385563849,2,1,1,328.9
2,364.2135528,126.2520182,353.4369475,2.319444849,1,1,0,328.9
4,271.2925774,209.3879178,297.5013768,1.920855964,1,1,0,328.9
5,204.2358234,199.6173985,87.21616816,4.563169964,1,0,0,328.9
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,328.9
9,189.232733,276.8071506,21.53946193,2.815587528,1,0,0,328.9
0,236.875078,272.587986,169.2477016,1.609248411,0,0,0,328.9
3,235.6445802,192.1402149,225.6745985,2.893957604,0,0,0,328.9
6,70.35843288,94.38056858,100.6276264,1.785738663,0,0,0,328.9
7,190.8007353,400.7498296,231.5056556,1.524231006,0,0,0,328.9
1,350.0467027,271.3118168,285.2131023,1.385563849,2,1,1,329
2,364.1267509,126.1070239,353.5958196,2.319444849,1,1,0,329
4,271.1809529,209.4306224,297.3510001,1.920855964,1,1,0,329
5,204.3402505,199.7897656,86.80676646,4.563169964,1,0,0,329
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329
9,189.3786245,276.5786953,21.46330969,2.815587528,1,0,0,329
0,236.8026763,272.6727979,169.3637263,1.609248411,0,0,0,329
3,235.8339624,192.0431006,225.8706932,2.893957604,0,0,0,329
6,70.35522659,94.55680331,100.5989966,1.785738663,0,0,0,329
7,190.7695451,400.7902481,231.3620369,1.524231006,0,0,0,329
1,350.081597,271.417432,285.1304845,1.385563849,2,1,1,329.1
2,364.039949,125.9620296,353.7546916,2.319444849,1,1,0,329.1
4,271.0693284,209.473327,297.2006233,1.920855964,1,1,0,329.1
5,204.4446776,199.9621327,86.39736475,4.563169964,1,0,0,329.1
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.1
9,189.524516,276.35024,21.38715745,2.815587528,1,0,0,329.1
0,236.7302746,272.7576098,169.4797511,1.609248411,0,0,0,329.1
3,236.0233446,191.9459864,226.0667878,2.893957604,0,0,0,329.1
6,70.3520203,94.73303803,100.5703668,1.785738663,0,0,0,329.1
7,190.7383548,400.8306666,231.2184183,1.524231006,0,0,0,329.1
1,350.1164913,271.5230471,285.0478667,1.385563849,2,1,1,329.2
2,363.9531472,125.8170353,353.9135637,2.319444849,1,1,0,329.2
4,270.9577039,209.5160316,297.0502466,1.920855964,1,1,0,329.2
5,204.5491048,200.1344999,85.98796305,4.563169964,1,0,0,329.2
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.2
9,189.6704075,276.1217846,21.31100522,2.815587528,1,0,0,329.2
0,236.6578729,272.8424217,169.5957758,1.609248411,0,0,0,329.2
3,236.2127267,191.8488721,226.2628825,2.893957604,0,0,0,329.2
6,70.34881402,94.90927276,100.541737,1.785738663,0,0,0,329.2
7,190.7071646,400.8710851,231.0747996,1.524231006,0,0,0,329.2
1,350.1513856,271.6286622,284.9652489,1.385563849,2,1,1,329.3
2,363.8663453,125.6720409,354.0724358,2.319444849,1,1,0,329.3
4,270.8460794,209.5587362,296.8998699,1.920855964,1,1,0,329.3
5,204.6535319,200.306867,85.57856134,4.563169964,1,0,0,329.3
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.3
9,189.816299,275.8933293,21.23485298,2.815587528,1,0,0,329.3
0,236.5854712,272.9272336,169.7118005,1.609248411,0,0,0,329.3
3,236.4021089,191.7517579,226.4589771,2.893957604,0,0,0,329.3
6,70.34560773,95.08550749,100.5131071,1.785738663,0,0,0,329.3
7,190.6759743,400.9115036,230.931181,1.524231006,0,0,0,329.3
1,350.1862799,271.7342774,284.8826311,1.385563849,2,1,1,329.4
2,363.7795435,125.5270466,354.2313078,2.319444849,1,1,0,329.4
4,270.7344549,209.6014408,296.7494931,1.920855964,1,1,0,329.4
5,204.757959,200.4792341,85.16915964,4.563169964,1,0,0,329.4
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.4
9,189.9621905,275.664874,21.15870074,2.815587528,1,0,0,329.4
0,236.5130696,273.0120455,169.8278253,1.609248411,0,0,0,329.4
3,236.5914911,191.6546436,226.6550718,2.893957604,0,0,0,329.4
6,70.34240144,95.26174222,100.4844773,1.785738663,0,0,0,329.4
7,190.644784,400.9519221,230.7875623,1.524231006,0,0,0,329.4
1,350.2211742,271.8398925,284.8000133,1.385563849,2,1,1,329.5
2,363.6927416,125.3820523,354.3901799,2.319444849,1,1,0,329.5
4,270.6228304,209.6441454,296.5991164,1.920855964,1,1,0,329.5
5,204.8623861,200.6516012,84.75975793,4.563169964,1,0,0,329.5
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.5
9,190.108082,275.4364186,21.0825485,2.815587528,1,0,0,329.5
0,236.4406679,273.0968575,169.94385,1.609248411,0,0,0,329.5
3,236.7808733,191.5575294,226.8511664,2.893957604,0,0,0,329.5
6,70.33919516,95.43797694,100.4558475,1.785738663,0,0,0,329.5
7,190.6135938,400.9923406,230.6439437,1.524231006,0,0,0,329.5
1,350.2560685,271.9455077,284.7173955,1.385563849,2,1,1,329.6
2,363.6059397,125.237058,354.5490519,2.319444849,1,1,0,329.6
4,270.5112059,209.68685,296.4487396,1.920855964,1,1,0,329.6
5,204.9668132,200.8239683,84.35035623,4.563169964,1,0,0,329.6
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.6
9,190.2539735,275.2079633,21.00639626,2.815587528,1,0,0,329.6
0,236.3682662,273.1816694,170.0598747,1.609248411,0,0,0,329.6
3,236.9702555,191.4604151,227.0472611,2.893957604,0,0,0,329.6
6,70.33598887,95.61421167,100.4272177,1.785738663,0,0,0,329.6
7,190.5824035,401.0327591,230.5003251,1.524231006,0,0,0,329.6
1,350.2909628,272.0511228,284.6347777,1.385563849,2,1,1,329.7
2,363.5191379,125.0920637,354.707924,2.319444849,1,1,0,329.7
4,270.3995813,209.7295546,296.2983629,1.920855964,1,1,0,329.7
5,205.0712403,200.9963355,83.94095452,4.563169964,1,0,0,329.7
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.7
9,190.399865,274.979508,20.93024403,2.815587528,1,0,0,329.7
0,236.2958645,273.2664813,170.1758995,1.609248411,0,0,0,329.7
3,237.1596377,191.3633009,227.2433557,2.893957604,0,0,0,329.7
6,70.33278258,95.7904464,100.3985879,1.785738663,0,0,0,329.7
7,190.5512133,401.0731776,230.3567064,1.524231006,0,0,0,329.7
1,350.3258571,272.1567379,284.5521599,1.385563849,2,1,1,329.8
2,363.432336,124.9470694,354.8667961,2.319444849,1,1,0,329.8
4,270.2879568,209.7722592,296.1479861,1.920855964,1,1,0,329.8
5,205.1756674,201.1687026,83.53155281,4.563169964,1,0,0,329.8
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.8
9,190.5457565,274.7510527,20.85409179,2.815587528,1,0,0,329.8
0,236.2234628,273.3512932,170.2919242,1.609248411,0,0,0,329.8
3,237.3490199,191.2661866,227.4394504,2.893957604,0,0,0,329.8
6,70.3295763,95.96668113,100.3699581,1.785738663,0,0,0,329.8
7,190.520023,401.1135961,230.2130878,1.524231006,0,0,0,329.8
1,350.3607514,272.2623531,284.4695421,1.385563849,2,1,1,329.9
2,363.3455342,124.8020751,355.0256681,2.319444849,1,1,0,329.9
4,270.1763323,209.8149638,295.9976094,1.920855964,1,1,0,329.9
5,205.2800945,201.3410697,83.12215111,4.563169964,1,0,0,329.9
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,329.9
9,190.691648,274.5225973,20.77793955,2.815587528,1,0,0,329.9
0,236.1510611,273.4361051,170.407949,1.609248411,0,0,0,329.9
3,237.5384021,191.1690723,227.635545,2.893957604,0,0,0,329.9
6,70.32637001,96.14291585,100.3413283,1.785738663,0,0,0,329.9
7,190.4888328,401.1540146,230.0694691,1.524231006,0,0,0,329.9
1,350.3956456,272.3679682,284.3869242,1.385563849,2,1,1,330
2,363.2587323,124.6570808,355.1845402,2.319444849,1,1,0,330
4,270.0647078,209.8576684,295.8472327,1.920855964,1,1,0,330
5,205.3845216,201.5134368,82.7127494,4.563169964,1,0,0,330
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330
0,236.0786595,273.520917,170.5239737,1.609248411,0,0,0,330
3,237.7277843,191.0719581,227.8316397,2.893957604,0,0,0,330
6,70.32316372,96.31915058,100.3126984,1.785738663,0,0,0,330
7,190.4576425,401.1944331,229.9258505,1.524231006,0,0,0,330
9,190.8375395,274.294142,20.70178731,2.815587528,0,0,0,330
1,350.4305399,272.4735834,284.3043064,1.385563849,2,1,1,330.1
2,363.1719304,124.5120865,355.3434122,2.319444849,1,1,0,330.1
4,269.9530833,209.900373,295.6968559,1.920855964,1,1,0,330.1
5,205.4889487,201.685804,82.3033477,4.563169964,1,0,0,330.1
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.1
0,236.0062578,273.605729,170.6399984,1.609248411,0,0,0,330.1
3,237.9171665,190.9748438,228.0277344,2.893957604,0,0,0,330.1
6,70.31995743,96.49538531,100.2840686,1.785738663,0,0,0,330.1
7,190.4264523,401.2348516,229.7822318,1.524231006,0,0,0,330.1
9,190.983431,274.0656867,20.62563507,2.815587528,0,0,0,330.1
1,350.4654342,272.5791985,284.2216886,1.385563849,2,1,1,330.2
2,363.0851286,124.3670922,355.5022843,2.319444849,1,1,0,330.2
4,269.8414588,209.9430776,295.5464792,1.920855964,1,1,0,330.2
5,205.5933758,201.8581711,81.89394599,4.563169964,1,0,0,330.2
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.2
0,235.9338561,273.6905409,170.7560232,1.609248411,0,0,0,330.2
3,238.1065487,190.8777296,228.223829,2.893957604,0,0,0,330.2
6,70.31675115,96.67162003,100.2554388,1.785738663,0,0,0,330.2
7,190.395262,401.2752701,229.6386132,1.524231006,0,0,0,330.2
9,191.1293225,273.8372313,20.54948283,2.815587528,0,0,0,330.2
1,350.5003285,272.6848137,284.1390708,1.385563849,2,1,1,330.3
2,362.9983267,124.2220979,355.6611564,2.319444849,1,1,0,330.3
4,269.7298343,209.9857822,295.3961024,1.920855964,1,1,0,330.3
5,205.6978029,202.0305382,81.48454429,4.563169964,1,0,0,330.3
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.3
0,235.8614544,273.7753528,170.8720479,1.609248411,0,0,0,330.3
3,238.2959309,190.7806153,228.4199237,2.893957604,0,0,0,330.3
6,70.31354486,96.84785476,100.226809,1.785738663,0,0,0,330.3
7,190.3640717,401.3156886,229.4949946,1.524231006,0,0,0,330.3
9,191.275214,273.608776,20.4733306,2.815587528,0,0,0,330.3
1,350.5352228,272.7904288,284.056453,1.385563849,2,1,1,330.4
2,362.9115249,124.0771036,355.8200284,2.319444849,1,1,0,330.4
4,269.6182098,210.0284868,295.2457257,1.920855964,1,1,0,330.4
5,205.80223,202.2029053,81.07514258,4.563169964,1,0,0,330.4
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.4
0,235.7890527,273.8601647,170.9880726,1.609248411,0,0,0,330.4
3,238.485313,190.6835011,228.6160183,2.893957604,0,0,0,330.4
6,70.31033857,97.02408949,100.1981792,1.785738663,0,0,0,330.4
7,190.3328815,401.3561071,229.3513759,1.524231006,0,0,0,330.4
9,191.4211055,273.3803207,20.39717836,2.815587528,0,0,0,330.4
1,350.5701171,272.8960439,283.9738352,1.385563849,2,1,1,330.5
2,362.824723,123.9321092,355.9789005,2.319444849,1,1,0,330.5
4,269.5065853,210.0711914,295.095349,1.920855964,1,1,0,330.5
5,205.9066571,202.3752725,80.66574087,4.563169964,1,0,0,330.5
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.5
0,235.716651,273.9449766,171.1040974,1.609248411,0,0,0,330.5
3,238.6746952,190.5863868,228.812113,2.893957604,0,0,0,330.5
6,70.30713229,97.20032422,100.1695494,1.785738663,0,0,0,330.5
7,190.3016912,401.3965256,229.2077573,1.524231006,0,0,0,330.5
9,191.566997,273.1518653,20.32102612,2.815587528,0,0,0,330.5
1,350.6050114,273.0016591,283.8912174,1.385563849,2,1,1,330.6
2,362.7379211,123.7871149,356.1377726,2.319444849,1,1,0,330.6
4,269.3949608,210.113896,294.9449722,1.920855964,1,1,0,330.6
5,206.0110842,202.5476396,80.25633917,4.563169964,1,0,0,330.6
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.6
0,235.6442494,274.0297885,171.2201221,1.609248411,0,0,0,330.6
3,238.8640774,190.4892726,229.0082076,2.893957604,0,0,0,330.6
6,70.303926,97.37655894,100.1409195,1.785738663,0,0,0,330.6
7,190.270501,401.4369441,229.0641386,1.524231006,0,0,0,330.6
9,191.7128885,272.92341,20.24487388,2.815587528,0,0,0,330.6
1,350.6399057,273.1072742,283.8085996,1.385563849,2,1,1,330.7
2,362.6511193,123.6421206,356.2966446,2.319444849,1,1,0,330.7
4,269.2833363,210.1566006,294.7945955,1.920855964,1,1,0,330.7
5,206.1155113,202.7200067,79.84693746,4.563169964,1,0,0,330.7
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.7
0,235.5718477,274.1146005,171.3361469,1.609248411,0,0,0,330.7
3,239.0534596,190.3921583,229.2043023,2.893957604,0,0,0,330.7
6,70.30071971,97.55279367,100.1122897,1.785738663,0,0,0,330.7
7,190.2393107,401.4773626,228.92052,1.524231006,0,0,0,330.7
9,191.85878,272.6949547,20.16872164,2.815587528,0,0,0,330.7
1,350.6748,273.2128894,283.7259818,1.385563849,2,1,1,330.8
2,362.5643174,123.4971263,356.4555167,2.319444849,1,1,0,330.8
4,269.1717118,210.1993052,294.6442187,1.920855964,1,1,0,330.8
5,206.2199384,202.8923738,79.43753576,4.563169964,1,0,0,330.8
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.8
0,235.499446,274.1994124,171.4521716,1.609248411,0,0,0,330.8
3,239.2428418,190.2950441,229.4003969,2.893957604,0,0,0,330.8
6,70.29751342,97.7290284,100.0836599,1.785738663,0,0,0,330.8
7,190.2081205,401.5177811,228.7769013,1.524231006,0,0,0,330.8
9,192.0046715,272.4664994,20.09256941,2.815587528,0,0,0,330.8
1,350.7096943,273.3185045,283.643364,1.385563849,2,1,1,330.9
2,362.4775156,123.352132,356.6143887,2.319444849,1,1,0,330.9
4,269.0600873,210.2420098,294.493842,1.920855964,1,1,0,330.9
5,206.3243655,203.0647409,79.02813405,4.563169964,1,0,0,330.9
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,330.9
0,235.4270443,274.2842243,171.5681963,1.609248411,0,0,0,330.9
3,239.432224,190.1979298,229.5964916,2.893957604,0,0,0,330.9
6,70.29430714,97.90526313,100.0550301,1.785738663,0,0,0,330.9
7,190.1769302,401.5581996,228.6332827,1.524231006,0,0,0,330.9
9,192.150563,272.238044,20.01641717,2.815587528,0,0,0,330.9
1,350.7445886,273.4241196,283.5607462,1.385563849,2,1,1,331
2,362.3907137,123.2071377,356.7732608,2.319444849,1,1,0,331
4,268.9484628,210.2847144,294.3434653,1.920855964,1,1,0,331
5,206.4287926,203.2371081,78.61873235,4.563169964,1,0,0,331
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331
0,235.3546426,274.3690362,171.6842211,1.609248411,0,0,0,331
3,239.6216062,190.1008156,229.7925862,2.893957604,0,0,0,331
6,70.29110085,98.08149785,100.0264003,1.785738663,0,0,0,331
7,190.14574,401.5986181,228.4896641,1.524231006,0,0,0,331
9,192.2964545,272.0095887,19.94026493,2.815587528,0,0,0,331
1,350.7794829,273.5297348,283.4781284,1.385563849,2,1,1,331.1
2,362.3039118,123.0621434,356.9321329,2.319444849,1,1,0,331.1
4,268.8368383,210.327419,294.1930885,1.920855964,1,1,0,331.1
5,206.5332197,203.4094752,78.20933064,4.563169964,1,0,0,331.1
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.1
0,235.282241,274.4538481,171.8002458,1.609248411,0,0,0,331.1
3,239.8109884,190.0037013,229.9886809,2.893957604,0,0,0,331.1
6,70.28789456,98.25773258,99.99777046,1.785738663,0,0,0,331.1
7,190.1145497,401.6390366,228.3460454,1.524231006,0,0,0,331.1
9,192.442346,271.7811334,19.86411269,2.815587528,0,0,0,331.1
1,350.8143772,273.6353499,283.3955106,1.385563849,2,1,1,331.2
2,362.21711,122.9171491,357.0910049,2.319444849,1,1,0,331.2
4,268.7252138,210.3701236,294.0427118,1.920855964,1,1,0,331.2
5,206.6376468,203.5818423,77.79992894,4.563169964,1,0,0,331.2
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.2
0,235.2098393,274.53866,171.9162706,1.609248411,0,0,0,331.2
3,240.0003706,189.9065871,230.1847755,2.893957604,0,0,0,331.2
6,70.28468828,98.43396731,99.96914065,1.785738663,0,0,0,331.2
7,190.0833595,401.6794551,228.2024268,1.524231006,0,0,0,331.2
9,192.5882375,271.552678,19.78796045,2.815587528,0,0,0,331.2
1,350.8492715,273.7409651,283.3128928,1.385563849,2,1,1,331.3
2,362.1303081,122.7721548,357.249877,2.319444849,1,1,0,331.3
4,268.6135893,210.4128282,293.892335,1.920855964,1,1,0,331.3
5,206.7420739,203.7542094,77.39052723,4.563169964,1,0,0,331.3
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.3
0,235.1374376,274.6234719,172.0322953,1.609248411,0,0,0,331.3
3,240.1897528,189.8094728,230.3808702,2.893957604,0,0,0,331.3
6,70.28148199,98.61020203,99.94051083,1.785738663,0,0,0,331.3
7,190.0521692,401.7198736,228.0588081,1.524231006,0,0,0,331.3
9,192.734129,271.3242227,19.71180822,2.815587528,0,0,0,331.3
1,350.8841658,273.8465802,283.230275,1.385563849,2,1,1,331.4
2,362.0435063,122.6271605,357.408749,2.319444849,1,1,0,331.4
4,268.5019648,210.4555328,293.7419583,1.920855964,1,1,0,331.4
5,206.846501,203.9265766,76.98112552,4.563169964,1,0,0,331.4
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.4
0,235.0650359,274.7082839,172.14832,1.609248411,0,0,0,331.4
3,240.379135,189.7123586,230.5769649,2.893957604,0,0,0,331.4
6,70.2782757,98.78643676,99.91188102,1.785738663,0,0,0,331.4
7,190.0209789,401.7602921,227.9151895,1.524231006,0,0,0,331.4
9,192.8800205,271.0957674,19.63565598,2.815587528,0,0,0,331.4
1,350.9190601,273.9521954,283.1476572,1.385563849,2,1,1,331.5
2,361.9567044,122.4821662,357.5676211,2.319444849,1,1,0,331.5
4,268.3903403,210.4982374,293.5915816,1.920855964,1,1,0,331.5
5,206.9509281,204.0989437,76.57172382,4.563169964,1,0,0,331.5
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.5
0,234.9926342,274.7930958,172.2643448,1.609248411,0,0,0,331.5
3,240.5685172,189.6152443,230.7730595,2.893957604,0,0,0,331.5
6,70.27506941,98.96267149,99.8832512,1.785738663,0,0,0,331.5
7,189.9897887,401.8007106,227.7715708,1.524231006,0,0,0,331.5
9,193.025912,270.867312,19.55950374,2.815587528,0,0,0,331.5
1,350.9539544,274.0578105,283.0650394,1.385563849,2,1,1,331.6
2,361.8699026,122.3371718,357.7264932,2.319444849,1,1,0,331.6
4,268.2787158,210.540942,293.4412048,1.920855964,1,1,0,331.6
5,207.0553552,204.2713108,76.16232211,4.563169964,1,0,0,331.6
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.6
0,234.9202325,274.8779077,172.3803695,1.609248411,0,0,0,331.6
3,240.7578994,189.5181301,230.9691542,2.893957604,0,0,0,331.6
6,70.27186313,99.13890622,99.85462139,1.785738663,0,0,0,331.6
7,189.9585984,401.8411291,227.6279522,1.524231006,0,0,0,331.6
9,193.1718035,270.6388567,19.4833515,2.815587528,0,0,0,331.6
1,350.9888487,274.1634256,282.9824215,1.385563849,2,1,1,331.7
2,361.7831007,122.1921775,357.8853652,2.319444849,1,1,0,331.7
4,268.1670913,210.5836466,293.2908281,1.920855964,1,1,0,331.7
5,207.1597823,204.4436779,75.75292041,4.563169964,1,0,0,331.7
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.7
0,234.8478309,274.9627196,172.4963942,1.609248411,0,0,0,331.7
3,240.9472815,189.4210158,231.1652488,2.893957604,0,0,0,331.7
6,70.26865684,99.31514094,99.82599157,1.785738663,0,0,0,331.7
7,189.9274082,401.8815476,227.4843336,1.524231006,0,0,0,331.7
9,193.317695,270.4104014,19.40719926,2.815587528,0,0,0,331.7
1,351.0237429,274.2690408,282.8998037,1.385563849,2,1,1,331.8
2,361.6962988,122.0471832,358.0442373,2.319444849,1,1,0,331.8
4,268.0554668,210.6263512,293.1404513,1.920855964,1,1,0,331.8
5,207.2642094,204.616045,75.3435187,4.563169964,1,0,0,331.8
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.8
0,234.7754292,275.0475315,172.612419,1.609248411,0,0,0,331.8
3,241.1366637,189.3239015,231.3613435,2.893957604,0,0,0,331.8
6,70.26545055,99.49137567,99.79736175,1.785738663,0,0,0,331.8
7,189.8962179,401.9219661,227.3407149,1.524231006,0,0,0,331.8
9,193.4635865,270.181946,19.33104703,2.815587528,0,0,0,331.8
1,351.0586372,274.3746559,282.8171859,1.385563849,2,1,1,331.9
2,361.609497,121.9021889,358.2031093,2.319444849,1,1,0,331.9
4,267.9438423,210.6690558,292.9900746,1.920855964,1,1,0,331.9
5,207.3686365,204.7884122,74.934117,4.563169964,1,0,0,331.9
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,331.9
0,234.7030275,275.1323434,172.7284437,1.609248411,0,0,0,331.9
3,241.3260459,189.2267873,231.5574381,2.893957604,0,0,0,331.9
6,70.26224427,99.6676104,99.76873194,1.785738663,0,0,0,331.9
7,189.8650277,401.9623846,227.1970963,1.524231006,0,0,0,331.9
9,193.609478,269.9534907,19.25489479,2.815587528,0,0,0,331.9
1,351.0935315,274.4802711,282.7345681,1.385563849,2,1,1,332
2,361.5226951,121.7571946,358.3619814,2.319444849,1,1,0,332
4,267.8322178,210.7117604,292.8396979,1.920855964,1,1,0,332
5,207.4730636,204.9607793,74.52471529,4.563169964,1,0,0,332
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,332
0,234.6306258,275.2171554,172.8444685,1.609248411,0,0,0,332
3,241.5154281,189.129673,231.7535328,2.893957604,0,0,0,332
6,70.25903798,99.84384513,99.74010212,1.785738663,0,0,0,332
7,189.8338374,402.0028031,227.0534776,1.524231006,0,0,0,332
9,193.7553695,269.7250354,19.17874255,2.815587528,0,0,0,332
1,351.1284258,274.5858862,282.6519503,1.385563849,2,1,1,332.1
2,361.4358933,121.6122003,358.5208535,2.319444849,1,1,0,332.1
4,267.7205933,210.754465,292.6893211,1.920855964,1,1,0,332.1
5,207.5774907,205.1331464,74.11531358,4.563169964,1,0,0,332.1
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,332.1
0,234.5582241,275.3019673,172.9604932,1.609248411,0,0,0,332.1
3,241.7048103,189.0325588,231.9496274,2.893957604,0,0,0,332.1
6,70.25583169,100.0200799,99.71147231,1.785738663,0,0,0,332.1
7,189.8026472,402.0432216,226.909859,1.524231006,0,0,0,332.1
9,193.901261,269.4965801,19.10259031,2.815587528,0,0,0,332.1
1,351.1633201,274.6915013,282.5693325,1.385563849,2,1,1,332.2
2,361.3490914,121.467206,358.6797255,2.319444849,1,1,0,332.2
4,267.6089688,210.7971696,292.5389444,1.920855964,1,1,0,332.2
5,207.6819178,205.3055135,73.70591188,4.563169964,1,0,0,332.2
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,332.2
0,234.4858224,275.3867792,173.0765179,1.609248411,0,0,0,332.2
3,241.8941925,188.9354445,232.1457221,2.893957604,0,0,0,332.2
6,70.25262541,100.1963146,99.68284249,1.785738663,0,0,0,332.2
7,189.7714569,402.08364,226.7662403,1.524231006,0,0,0,332.2
9,194.0471525,269.2681247,19.02643807,2.815587528,0,0,0,332.2
1,351.1982144,274.7971165,282.4867147,1.385563849,2,1,1,332.3
2,361.2622895,121.3222117,358.8385976,2.319444849,1,1,0,332.3
4,267.4973443,210.8398742,292.3885676,1.920855964,1,1,0,332.3
5,207.7863449,205.4778807,73.29651017,4.563169964,1,0,0,332.3
8,237.4184043,242.5882086,43.37453159,4.732092886,1,0,0,332.3
0,234.4134208,275.4715911,173.1925427,1.609248411,0,0,0,332.3
3,242.0835747,188.8383303,232.3418167,2.893957604,0,0,0,332.3
6,70.24941912,100.3725493,99.65421268,1.785738663,0,0,0,332.3
7,189.7402666,402.1240585,226.6226217,1.524231006,0,0,0,332.3
9,194.193044,269.0396694,18.95028583,2.815587528,0,0,0,332.3
1,351.2331087,274.9027316,282.4040969,1.385563849,2,1,1,332.4
2,361.1754877,121.1772174,358.9974697,2.319444849,1,1,0,332.4
